id_produto,sku,nome,descricao,preco_custo,preco_venda,ativo,id_categoria,categoria_nome,categoria_pai,id_fornecedor,fornecedor_nome,fornecedor_cnpj,fornecedor_cidade,fornecedor_estado,id_loja,loja_nome,loja_tipo,estoque_qtd,ultima_atualizacao,margem_bruta,margem_pct,faixa_preco,estoque_total_rede
45,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,"SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E. Interface SATA III 6Gb/s, leitura ate 5.000 MB/s, gravacao ate 3.000 MB/s. fator 2,5"".",330.94,489.99,1,3,Armazenamento,Hardware,3,Intcomex do Brasil Ltda.,06_429_718_0001_84,São Paulo,SP,6,Escritório Central,Online,33,2026-04-13,159.05,32.46,HIGH,145
45,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,"SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E. Interface SATA III 6Gb/s, leitura ate 5.000 MB/s, gravacao ate 3.000 MB/s. fator 2,5"".",330.94,489.99,1,3,Armazenamento,Hardware,3,Intcomex do Brasil Ltda.,06_429_718_0001_84,São Paulo,SP,5,Loja BH Centro,Física,9,2026-04-13,159.05,32.46,HIGH,145
45,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,"SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E. Interface SATA III 6Gb/s, leitura ate 5.000 MB/s, gravacao ate 3.000 MB/s. fator 2,5"".",330.94,489.99,1,3,Armazenamento,Hardware,3,Intcomex do Brasil Ltda.,06_429_718_0001_84,São Paulo,SP,4,Loja Campinas,Física,9,2026-04-13,159.05,32.46,HIGH,145
45,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,"SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E. Interface SATA III 6Gb/s, leitura ate 5.000 MB/s, gravacao ate 3.000 MB/s. fator 2,5"".",330.94,489.99,1,3,Armazenamento,Hardware,3,Intcomex do Brasil Ltda.,06_429_718_0001_84,São Paulo,SP,2,Loja Paulista,Física,15,2026-04-13,159.05,32.46,HIGH,145
45,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,"SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E. Interface SATA III 6Gb/s, leitura ate 5.000 MB/s, gravacao ate 3.000 MB/s. fator 2,5"".",330.94,489.99,1,3,Armazenamento,Hardware,3,Intcomex do Brasil Ltda.,06_429_718_0001_84,São Paulo,SP,3,Loja Santo André,Física,49,2026-04-13,159.05,32.46,HIGH,145
40,52001,SSD 240GB Kingston A400 SATA III SA400S37/240G,"SSD 240GB Kingston A400 SATA III SA400S37/240G. Interface NVMe PCIe 3.0, leitura ate 550 MB/s, gravacao ate 4.500 MB/s. fator M.2 2242.",129.01,189.99,1,3,Armazenamento,Hardware,19,Dell Computadores do Brasil Ltda.,37219054000152,Eldorado do Sul,RS,1,CD Osasco,Online,28,2026-04-13,60.98,32.1,MID,229
40,52001,SSD 240GB Kingston A400 SATA III SA400S37/240G,"SSD 240GB Kingston A400 SATA III SA400S37/240G. Interface NVMe PCIe 3.0, leitura ate 550 MB/s, gravacao ate 4.500 MB/s. fator M.2 2242.",129.01,189.99,1,3,Armazenamento,Hardware,19,Dell Computadores do Brasil Ltda.,37219054000152,Eldorado do Sul,RS,6,Escritório Central,Online,82,2026-04-13,60.98,32.1,MID,229
40,52001,SSD 240GB Kingston A400 SATA III SA400S37/240G,"SSD 240GB Kingston A400 SATA III SA400S37/240G. Interface NVMe PCIe 3.0, leitura ate 550 MB/s, gravacao ate 4.500 MB/s. fator M.2 2242.",129.01,189.99,1,3,Armazenamento,Hardware,19,Dell Computadores do Brasil Ltda.,37219054000152,Eldorado do Sul,RS,5,Loja BH Centro,Física,52,2026-04-13,60.98,32.1,MID,229
40,52001,SSD 240GB Kingston A400 SATA III SA400S37/240G,"SSD 240GB Kingston A400 SATA III SA400S37/240G. Interface NVMe PCIe 3.0, leitura ate 550 MB/s, gravacao ate 4.500 MB/s. fator M.2 2242.",129.01,189.99,1,3,Armazenamento,Hardware,19,Dell Computadores do Brasil Ltda.,37219054000152,Eldorado do Sul,RS,4,Loja Campinas,Física,23,2026-04-13,60.98,32.1,MID,229
40,52001,SSD 240GB Kingston A400 SATA III SA400S37/240G,"SSD 240GB Kingston A400 SATA III SA400S37/240G. Interface NVMe PCIe 3.0, leitura ate 550 MB/s, gravacao ate 4.500 MB/s. fator M.2 2242.",129.01,189.99,1,3,Armazenamento,Hardware,19,Dell Computadores do Brasil Ltda.,37219054000152,Eldorado do Sul,RS,2,Loja Paulista,Física,16,2026-04-13,60.98,32.1,MID,229
40,52001,SSD 240GB Kingston A400 SATA III SA400S37/240G,"SSD 240GB Kingston A400 SATA III SA400S37/240G. Interface NVMe PCIe 3.0, leitura ate 550 MB/s, gravacao ate 4.500 MB/s. fator M.2 2242.",129.01,189.99,1,3,Armazenamento,Hardware,19,Dell Computadores do Brasil Ltda.,37219054000152,Eldorado do Sul,RS,3,Loja Santo André,Física,28,2026-04-13,60.98,32.1,MID,229
43,52004,SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G,"SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G. Interface NVMe PCIe 4.0, leitura ate 550 MB/s, gravacao ate 520 MB/s. fator 2,5"".",393.6,699.99,1,3,Armazenamento,Hardware,6,Positivo Tecnologia S.A.,69.702.435/0001-84,Curitiba,PR,1,CD Osasco,Online,27,2026-04-13,306.39,43.77,HIGH,152
43,52004,SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G,"SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G. Interface NVMe PCIe 4.0, leitura ate 550 MB/s, gravacao ate 520 MB/s. fator 2,5"".",393.6,699.99,1,3,Armazenamento,Hardware,6,Positivo Tecnologia S.A.,69.702.435/0001-84,Curitiba,PR,6,Escritório Central,Online,25,2026-04-13,306.39,43.77,HIGH,152
43,52004,SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G,"SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G. Interface NVMe PCIe 4.0, leitura ate 550 MB/s, gravacao ate 520 MB/s. fator 2,5"".",393.6,699.99,1,3,Armazenamento,Hardware,6,Positivo Tecnologia S.A.,69.702.435/0001-84,Curitiba,PR,5,Loja BH Centro,Física,28,2026-04-13,306.39,43.77,HIGH,152
43,52004,SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G,"SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G. Interface NVMe PCIe 4.0, leitura ate 550 MB/s, gravacao ate 520 MB/s. fator 2,5"".",393.6,699.99,1,3,Armazenamento,Hardware,6,Positivo Tecnologia S.A.,69.702.435/0001-84,Curitiba,PR,4,Loja Campinas,Física,14,2026-04-13,306.39,43.77,HIGH,152
43,52004,SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G,"SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G. Interface NVMe PCIe 4.0, leitura ate 550 MB/s, gravacao ate 520 MB/s. fator 2,5"".",393.6,699.99,1,3,Armazenamento,Hardware,6,Positivo Tecnologia S.A.,69.702.435/0001-84,Curitiba,PR,2,Loja Paulista,Física,31,2026-04-13,306.39,43.77,HIGH,152
43,52004,SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G,"SSD 2TB Kingston NV3 M.2 NVMe PCIe SNV3S/2000G. Interface NVMe PCIe 4.0, leitura ate 550 MB/s, gravacao ate 520 MB/s. fator 2,5"".",393.6,699.99,1,3,Armazenamento,Hardware,6,Positivo Tecnologia S.A.,69.702.435/0001-84,Curitiba,PR,3,Loja Santo André,Física,27,2026-04-13,306.39,43.77,HIGH,152
41,52002,SSD 480GB Kingston A400 SATA III SA400S37/480G,"SSD 480GB Kingston A400 SATA III SA400S37/480G. Interface NVMe PCIe 4.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator M.2 2242.",161.0,289.99,1,3,Armazenamento,Hardware,21,MSI Computer do Brasil,34765208000113,São Paulo,SP,1,CD Osasco,Online,79,2026-04-13,128.99,44.48,MID,301
41,52002,SSD 480GB Kingston A400 SATA III SA400S37/480G,"SSD 480GB Kingston A400 SATA III SA400S37/480G. Interface NVMe PCIe 4.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator M.2 2242.",161.0,289.99,1,3,Armazenamento,Hardware,21,MSI Computer do Brasil,34765208000113,São Paulo,SP,6,Escritório Central,Online,55,2026-04-13,128.99,44.48,MID,301
41,52002,SSD 480GB Kingston A400 SATA III SA400S37/480G,"SSD 480GB Kingston A400 SATA III SA400S37/480G. Interface NVMe PCIe 4.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator M.2 2242.",161.0,289.99,1,3,Armazenamento,Hardware,21,MSI Computer do Brasil,34765208000113,São Paulo,SP,5,Loja BH Centro,Física,23,2026-04-13,128.99,44.48,MID,301
41,52002,SSD 480GB Kingston A400 SATA III SA400S37/480G,"SSD 480GB Kingston A400 SATA III SA400S37/480G. Interface NVMe PCIe 4.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator M.2 2242.",161.0,289.99,1,3,Armazenamento,Hardware,21,MSI Computer do Brasil,34765208000113,São Paulo,SP,4,Loja Campinas,Física,36,2026-04-13,128.99,44.48,MID,301
41,52002,SSD 480GB Kingston A400 SATA III SA400S37/480G,"SSD 480GB Kingston A400 SATA III SA400S37/480G. Interface NVMe PCIe 4.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator M.2 2242.",161.0,289.99,1,3,Armazenamento,Hardware,21,MSI Computer do Brasil,34765208000113,São Paulo,SP,2,Loja Paulista,Física,30,2026-04-13,128.99,44.48,MID,301
41,52002,SSD 480GB Kingston A400 SATA III SA400S37/480G,"SSD 480GB Kingston A400 SATA III SA400S37/480G. Interface NVMe PCIe 4.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator M.2 2242.",161.0,289.99,1,3,Armazenamento,Hardware,21,MSI Computer do Brasil,34765208000113,São Paulo,SP,3,Loja Santo André,Física,78,2026-04-13,128.99,44.48,MID,301
44,52005,SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM,"SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM. Interface NVMe PCIe 3.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator 2,5"".",249.6,399.99,1,3,Armazenamento,Hardware,15,Intelbras S.A.,46832950000183,São José,SC,1,CD Osasco,Online,20,2026-04-13,150.39,37.6,HIGH,110
44,52005,SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM,"SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM. Interface NVMe PCIe 3.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator 2,5"".",249.6,399.99,1,3,Armazenamento,Hardware,15,Intelbras S.A.,46832950000183,São José,SC,6,Escritório Central,Online,24,2026-04-13,150.39,37.6,HIGH,110
44,52005,SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM,"SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM. Interface NVMe PCIe 3.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator 2,5"".",249.6,399.99,1,3,Armazenamento,Hardware,15,Intelbras S.A.,46832950000183,São José,SC,5,Loja BH Centro,Física,11,2026-04-13,150.39,37.6,HIGH,110
44,52005,SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM,"SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM. Interface NVMe PCIe 3.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator 2,5"".",249.6,399.99,1,3,Armazenamento,Hardware,15,Intelbras S.A.,46832950000183,São José,SC,4,Loja Campinas,Física,29,2026-04-13,150.39,37.6,HIGH,110
44,52005,SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM,"SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM. Interface NVMe PCIe 3.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator 2,5"".",249.6,399.99,1,3,Armazenamento,Hardware,15,Intelbras S.A.,46832950000183,São José,SC,2,Loja Paulista,Física,16,2026-04-13,150.39,37.6,HIGH,110
44,52005,SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM,"SSD 500GB Samsung 870 EVO SATA III MZ-77E500B/AM. Interface NVMe PCIe 3.0, leitura ate 3.500 MB/s, gravacao ate 6.900 MB/s. fator 2,5"".",249.6,399.99,1,3,Armazenamento,Hardware,15,Intelbras S.A.,46832950000183,São José,SC,3,Loja Santo André,Física,10,2026-04-13,150.39,37.6,HIGH,110
54,53006,Fonte de Alimentação 200W Mtek MK200GX ITX,"Fonte de Alimentação 200W Mtek MK200GX ITX. Certificacao 80 Plus Gold, cabo semi-modular. com protecao completa.",80.43,119.99,1,10,Fontes de Alimentação,Hardware,25,Cooler Master Brasil Distrib.,72593480000152,São Paulo,SP,1,CD Osasco,Online,74,2026-04-13,39.56,32.97,MID,306
54,53006,Fonte de Alimentação 200W Mtek MK200GX ITX,"Fonte de Alimentação 200W Mtek MK200GX ITX. Certificacao 80 Plus Gold, cabo semi-modular. com protecao completa.",80.43,119.99,1,10,Fontes de Alimentação,Hardware,25,Cooler Master Brasil Distrib.,72593480000152,São Paulo,SP,6,Escritório Central,Online,27,2026-04-13,39.56,32.97,MID,306
54,53006,Fonte de Alimentação 200W Mtek MK200GX ITX,"Fonte de Alimentação 200W Mtek MK200GX ITX. Certificacao 80 Plus Gold, cabo semi-modular. com protecao completa.",80.43,119.99,1,10,Fontes de Alimentação,Hardware,25,Cooler Master Brasil Distrib.,72593480000152,São Paulo,SP,5,Loja BH Centro,Física,38,2026-04-13,39.56,32.97,MID,306
54,53006,Fonte de Alimentação 200W Mtek MK200GX ITX,"Fonte de Alimentação 200W Mtek MK200GX ITX. Certificacao 80 Plus Gold, cabo semi-modular. com protecao completa.",80.43,119.99,1,10,Fontes de Alimentação,Hardware,25,Cooler Master Brasil Distrib.,72593480000152,São Paulo,SP,4,Loja Campinas,Física,80,2026-04-13,39.56,32.97,MID,306
54,53006,Fonte de Alimentação 200W Mtek MK200GX ITX,"Fonte de Alimentação 200W Mtek MK200GX ITX. Certificacao 80 Plus Gold, cabo semi-modular. com protecao completa.",80.43,119.99,1,10,Fontes de Alimentação,Hardware,25,Cooler Master Brasil Distrib.,72593480000152,São Paulo,SP,2,Loja Paulista,Física,35,2026-04-13,39.56,32.97,MID,306
54,53006,Fonte de Alimentação 200W Mtek MK200GX ITX,"Fonte de Alimentação 200W Mtek MK200GX ITX. Certificacao 80 Plus Gold, cabo semi-modular. com protecao completa.",80.43,119.99,1,10,Fontes de Alimentação,Hardware,25,Cooler Master Brasil Distrib.,72593480000152,São Paulo,SP,3,Loja Santo André,Física,52,2026-04-13,39.56,32.97,MID,306
55,53007,Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX,"Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX. Certificacao 80 Plus White, cabo totalmente modular. com protecao OVP/UVP/OCP/SCP.",95.36,149.99,1,10,Fontes de Alimentação,Hardware,22,Gigabyte Technology Brasil,71563890000198,São Paulo,SP,1,CD Osasco,Online,31,2026-04-13,54.63,36.42,MID,274
55,53007,Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX,"Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX. Certificacao 80 Plus White, cabo totalmente modular. com protecao OVP/UVP/OCP/SCP.",95.36,149.99,1,10,Fontes de Alimentação,Hardware,22,Gigabyte Technology Brasil,71563890000198,São Paulo,SP,6,Escritório Central,Online,79,2026-04-13,54.63,36.42,MID,274
55,53007,Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX,"Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX. Certificacao 80 Plus White, cabo totalmente modular. com protecao OVP/UVP/OCP/SCP.",95.36,149.99,1,10,Fontes de Alimentação,Hardware,22,Gigabyte Technology Brasil,71563890000198,São Paulo,SP,5,Loja BH Centro,Física,47,2026-04-13,54.63,36.42,MID,274
55,53007,Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX,"Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX. Certificacao 80 Plus White, cabo totalmente modular. com protecao OVP/UVP/OCP/SCP.",95.36,149.99,1,10,Fontes de Alimentação,Hardware,22,Gigabyte Technology Brasil,71563890000198,São Paulo,SP,4,Loja Campinas,Física,23,2026-04-13,54.63,36.42,MID,274
55,53007,Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX,"Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX. Certificacao 80 Plus White, cabo totalmente modular. com protecao OVP/UVP/OCP/SCP.",95.36,149.99,1,10,Fontes de Alimentação,Hardware,22,Gigabyte Technology Brasil,71563890000198,São Paulo,SP,2,Loja Paulista,Física,17,2026-04-13,54.63,36.42,MID,274
55,53007,Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX,"Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX. Certificacao 80 Plus White, cabo totalmente modular. com protecao OVP/UVP/OCP/SCP.",95.36,149.99,1,10,Fontes de Alimentação,Hardware,22,Gigabyte Technology Brasil,71563890000198,São Paulo,SP,3,Loja Santo André,Física,77,2026-04-13,54.63,36.42,MID,274
49,53001,Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze,"Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze. Certificacao 80 Plus White, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",230.48,379.99,1,10,Fontes de Alimentação,Hardware,1,Ingram Micro Brasil Ltda.,19.305.678/0001-00,Barueri,SP,1,CD Osasco,Online,7,2026-04-13,149.51,39.35,HIGH,137
49,53001,Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze,"Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze. Certificacao 80 Plus White, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",230.48,379.99,1,10,Fontes de Alimentação,Hardware,1,Ingram Micro Brasil Ltda.,19.305.678/0001-00,Barueri,SP,6,Escritório Central,Online,32,2026-04-13,149.51,39.35,HIGH,137
49,53001,Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze,"Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze. Certificacao 80 Plus White, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",230.48,379.99,1,10,Fontes de Alimentação,Hardware,1,Ingram Micro Brasil Ltda.,19.305.678/0001-00,Barueri,SP,5,Loja BH Centro,Física,12,2026-04-13,149.51,39.35,HIGH,137
49,53001,Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze,"Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze. Certificacao 80 Plus White, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",230.48,379.99,1,10,Fontes de Alimentação,Hardware,1,Ingram Micro Brasil Ltda.,19.305.678/0001-00,Barueri,SP,4,Loja Campinas,Física,24,2026-04-13,149.51,39.35,HIGH,137
49,53001,Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze,"Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze. Certificacao 80 Plus White, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",230.48,379.99,1,10,Fontes de Alimentação,Hardware,1,Ingram Micro Brasil Ltda.,19.305.678/0001-00,Barueri,SP,2,Loja Paulista,Física,29,2026-04-13,149.51,39.35,HIGH,137
49,53001,Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze,"Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze. Certificacao 80 Plus White, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",230.48,379.99,1,10,Fontes de Alimentação,Hardware,1,Ingram Micro Brasil Ltda.,19.305.678/0001-00,Barueri,SP,3,Loja Santo André,Física,33,2026-04-13,149.51,39.35,HIGH,137
50,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,"Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze. Certificacao 80 Plus Platinum, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",302.37,449.99,1,10,Fontes de Alimentação,Hardware,2,TD SYNNEX Brasil Comércio e Distrib.,67539024000194,São Paulo,SP,1,CD Osasco,Online,24,2026-04-13,147.62,32.81,HIGH,192
50,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,"Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze. Certificacao 80 Plus Platinum, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",302.37,449.99,1,10,Fontes de Alimentação,Hardware,2,TD SYNNEX Brasil Comércio e Distrib.,67539024000194,São Paulo,SP,6,Escritório Central,Online,48,2026-04-13,147.62,32.81,HIGH,192
50,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,"Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze. Certificacao 80 Plus Platinum, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",302.37,449.99,1,10,Fontes de Alimentação,Hardware,2,TD SYNNEX Brasil Comércio e Distrib.,67539024000194,São Paulo,SP,5,Loja BH Centro,Física,24,2026-04-13,147.62,32.81,HIGH,192
50,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,"Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze. Certificacao 80 Plus Platinum, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",302.37,449.99,1,10,Fontes de Alimentação,Hardware,2,TD SYNNEX Brasil Comércio e Distrib.,67539024000194,São Paulo,SP,4,Loja Campinas,Física,34,2026-04-13,147.62,32.81,HIGH,192
50,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,"Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze. Certificacao 80 Plus Platinum, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",302.37,449.99,1,10,Fontes de Alimentação,Hardware,2,TD SYNNEX Brasil Comércio e Distrib.,67539024000194,São Paulo,SP,2,Loja Paulista,Física,28,2026-04-13,147.62,32.81,HIGH,192
50,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,"Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze. Certificacao 80 Plus Platinum, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",302.37,449.99,1,10,Fontes de Alimentação,Hardware,2,TD SYNNEX Brasil Comércio e Distrib.,67539024000194,São Paulo,SP,3,Loja Santo André,Física,34,2026-04-13,147.62,32.81,HIGH,192
51,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,"Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze. Certificacao 80 Plus Gold, cabo nao-modular. com protecao OVP/OCP.",325.84,539.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,1,CD Osasco,Online,6,2026-04-13,214.15,39.66,HIGH,106
51,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,"Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze. Certificacao 80 Plus Gold, cabo nao-modular. com protecao OVP/OCP.",325.84,539.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,6,Escritório Central,Online,31,2026-04-13,214.15,39.66,HIGH,106
51,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,"Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze. Certificacao 80 Plus Gold, cabo nao-modular. com protecao OVP/OCP.",325.84,539.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,5,Loja BH Centro,Física,23,2026-04-13,214.15,39.66,HIGH,106
51,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,"Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze. Certificacao 80 Plus Gold, cabo nao-modular. com protecao OVP/OCP.",325.84,539.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,4,Loja Campinas,Física,20,2026-04-13,214.15,39.66,HIGH,106
51,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,"Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze. Certificacao 80 Plus Gold, cabo nao-modular. com protecao OVP/OCP.",325.84,539.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,2,Loja Paulista,Física,14,2026-04-13,214.15,39.66,HIGH,106
51,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,"Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze. Certificacao 80 Plus Gold, cabo nao-modular. com protecao OVP/OCP.",325.84,539.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,3,Loja Santo André,Física,12,2026-04-13,214.15,39.66,HIGH,106
52,53004,Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold,"Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold. Certificacao 80 Plus Bronze, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",467.58,749.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,1,CD Osasco,Online,40,2026-04-13,282.41,37.66,HIGH,157
52,53004,Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold,"Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold. Certificacao 80 Plus Bronze, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",467.58,749.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,6,Escritório Central,Online,22,2026-04-13,282.41,37.66,HIGH,157
52,53004,Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold,"Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold. Certificacao 80 Plus Bronze, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",467.58,749.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,5,Loja BH Centro,Física,25,2026-04-13,282.41,37.66,HIGH,157
52,53004,Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold,"Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold. Certificacao 80 Plus Bronze, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",467.58,749.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,4,Loja Campinas,Física,33,2026-04-13,282.41,37.66,HIGH,157
52,53004,Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold,"Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold. Certificacao 80 Plus Bronze, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",467.58,749.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,2,Loja Paulista,Física,27,2026-04-13,282.41,37.66,HIGH,157
52,53004,Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold,"Fonte de Alimentação 750W Corsair RM750x 80 Plus Gold. Certificacao 80 Plus Bronze, cabo semi-modular. com protecao OVP/UVP/OCP/SCP.",467.58,749.99,1,10,Fontes de Alimentação,Hardware,36,Keepdata Comércio de Informática,58409627000180,São Paulo,SP,3,Loja Santo André,Física,10,2026-04-13,282.41,37.66,HIGH,157
